Author,Title,PubDate,content
Web Desk,South Korea women’s golf resumption draws world top-10 players: report,2020-04-21,"SEOUL: Professional women’s golf will resume in South Korea next month after a coronavirus hiatus, with a report Tuesday saying two of the world’s top 10 would seize the chance to return to competition. South Korea dominates the women’s game globally, with its best players gravitating towards the lucrative US-based LPGA tour, where they occupy three of the top six ranking spots and eight of the top 20.But sport events around the world have been put on hold as the novel coronavirus has swept the globe with total cases nearing 2.5 million.South Korea once had the largest confirmed cases outside China but appears to have brought the outbreak under control with a huge “trace, test and treat” strategy.And government officials have said that outdoor sports events will now be allowed, with restrictions.The Korea Ladies Professional Golf Association (KLPGA) Championship is scheduled to be played over four days from May 14 in Yangju, east of Seoul.World number six Kim Sei-young and 10th-ranked Lee Jeong-eun will be part of the 144-strong field, Yonhap news agency reported.The tournament prize fund totals 2.3 billion won (US$1.8 million) with 160 million won for the winner.KLPGA officials were still discussing whether spectators would be allowed on the course, a representative told AFP, declining to confirm Kim or Lee’s participation.The organisers “put the utmost priority on the safety of athletes and fans” and the details of the event will depend on the course of the outbreak, the KLPGA said in a statement.South Korea reported nine new cases on Monday — its fourth consecutive day of less than 20 new infections — taking the national total to 10,683."
Web Desk,Report highlights growing concern of depression among footballers,2020-04-20,"PARIS: Increasing numbers of professional footballers are struggling with anxiety and depression having been forced out of action with the sport suspended due to the coronavirus pandemic, according to a report by global players’ union FIFPro released on Monday.FIFPro surveyed 1,602 players across 16 countries, including England, Scotland, France, Australia and the United States, with 468 female players featured in the study.It found that 13 percent of male players surveyed, and 22 percent of female players, reported symptoms of depression. Close to one in five of both male and female players reported symptoms of anxiety.“In football, suddenly young men and women athletes are having to cope with social isolation, a suspension of their working lives and doubts about their future,” said Vincent Gouttebarge, a French former player who is FIFPro’s chief medical officer.While many countries have gone into strict lockdowns in attempts to slow the spread of Covid-19, Gouttebarge pointed out that many professional footballers live in foreign countries without family, and in many cases suffer added anxiety because of being on short-term contracts.The FIFPro survey follows an identical study undertaken in December and January which found that the percentage of players reporting symptoms of depression were much lower — just 11 percent among females and six percent among males — although it involved only 307 players.“In us performing the study and publishing these results we are very conscious that what we are communicating here is a reflection of a problem in broader society that affects many more people than our members,” said FIFPro’s General Secretary, Jonas Baer-Hoffmann.“I think the emphasis should be more on understanding that football players in general are actually more similar to average society than most people think.”Footballers in many countries have been confined to their homes with competitions having been suspended since mid-March.Discussions are ongoing among federations and governing bodies about how and when the season can resume, with Europe’s biggest leagues hopeful of starting again soon with matches behind closed doors.However, Baer-Hoffmann sounded a note of caution and dismissed suggestions that the study provided any argument for rushing back onto the field.“If we were to pressure players back in an environment where they may feel their safety is being put in danger, then it would rather add to their anxiety and concern,” he said."
Web Desk,Japan virus expert ‘pessimistic’ Olympics can be held in 2021,2020-04-20,"TOKYO: A Japanese expert who has criticised the country’s response to the coronavirus warned Monday that he is “pessimistic” that the postponed Olympics can be held even in 2021. “To be honest with you I don’t think the Olympics is likely to be held next year,” said Kentaro Iwata, a professor of infectious diseases at Kobe University.Japan and the International Olympic Committee (IOC) agreed last month to delay the Tokyo 2020 Games until July 2021, after pressure from athletes and sports federations.But in recent days, as the coronavirus pandemic continues to spread worldwide, there have been questions about whether even a year-long delay will be sufficient.“Holding (the) Olympics needs two conditions, one: controlling COVID-19 in Japan and (two) controlling COVID-19 everywhere, because you have to invite the athletes and the audience from all over the world,” Iwata told journalists at a press briefing. “Japan might be able to control this disease by next summer, I wish we could, but I don’t think that would happen everywhere on Earth, so in this regard, I’m very pessimistic about holding the Olympics Games next summer.”Iwata said he could only see the Games being held next year if they were significantly altered, “such as no audience, or very limited participation”.Iwata hit the headlines earlier this year for his public criticism of Japan’s handling of the coronavirus-wracked Diamond Princess cruise ship that docked off the country’s coast.Japanese officials opted to carry out an on-ship quarantine, but more than 700 people on board ended up contracting the virus, and 13 died.The decision to postpone the Olympics is unprecedented in peacetime and followed a wave of complaints from athletes facing travel bans and lockdowns.The postponement is a huge undertaking, but organisers have insisted they are working towards the new opening date despite ongoing uncertainty about when the pandemic will be over.There is “no Plan B”, Tokyo 2020 spokesman Masa Takaya told reporters at an online briefing on last week."
Web Desk,PCB donates Rs10mn to PM’s coronavirus relief fund,2020-04-18,"LAHORE: The Pakistan Cricket Board (PBC) has deposited over Rs10 million in Prime Minister’s coronavirus relief fund to help the government fight the pandemic, the board announced on Saturday.PCB donates in excess of PKR10million in PM’s relief fundhttps://t.co/IUsr87mGth pic.twitter.com/FwhRlKoAQ9 — PCB Media (@TheRealPCBMedia) April 18, 2020The PCB had announced on March 25 that the centrally contracted players will make a collective contribution in the emergency relief fund, while the board will separately match the contribution of its staff.According to a press release, PCB Chairman Ehsan Mani said: “I want to thank all the centrally contracted players and the PCB staff for their generous contributions in the Prime Minister’s Covid-19 Pandemic Relief Fund. Cricket has once again demonstrated that it values, respects and cares for its fans, followers and supporters, and will continue to do so.”“In these difficult times, we pray for the health and safety of our paramedics and other frontline fighters, and hope the government will succeed in its endeavours in overcoming this pandemic,” the statement added.The statement also quoted Minister for Inter-Provincial Coordination Dr Fehmida Mirza as saying: “The PCB has been one of the leading organisations, which has helped and supported the government by spreading public service messages to create awareness about this pandemic.”“They have now gone an extra yard by making this generous donation, which will be used to support our frontline fighters as well as the underprivileged. On behalf of the government, I thank the PCB and hope they will continue to use their brand and reach so that we can collectively achieve our objectives.”"
Web Desk,England’s Moeen ready to return to Tests despite ‘scapegoat’ past,2020-04-18,"LONDON: Moeen Ali says he is ready to return to Test action for England after a self-imposed exile from the red-ball game despite having been made to feel like “a scapegoat” in the past. All-rounder Moeen missed the Test matches during England’s winter tours of New Zealand and South Africa after taking a spell away from the longest format of the game.The 32-year-old, who continued to play limited-overs matches for England, has been reflecting on his absence during the coronavirus lockdown and suggested he would be willing to return to Tests if selected when cricket eventually resumes.“I think I’d probably be ready (to play Test cricket) now, to be honest. Clearly, I would have to be playing well and win a spot back on merit,” Moeen told the Guardian.“But in terms of being available – and obviously I’m speaking hypothetically – if there was a Test match tomorrow and I got the call, I’d say ‘yes’.“We’re all missing cricket right now and coronavirus makes you realise what you love. It could take out the whole summer and that would be a big thing.”Moeen was dropped after the first Test against Australia last year and admitted to feeling like a scapegoat.He has played 60 Tests for England, scoring five centuries and taking 181 wickets.“When you find yourself surrounded by a few negative comments, somehow it’s all you can focus on. You have to be mentally stronger and filter more of it out,” Moeen said.“It’s almost been a case of forgiving anyone who has ever said anything I didn’t like and now looking to start afresh when we get back playing.“I may have felt a scapegoat at times in the past but I’m over it now. It’s time to move on.”"
Web Desk,PCB to bid for ICC events with Emirates Cricket Board: Ehsan Mani,2020-04-16,"LAHORE: The PCB is planning to team up with the Emirates Cricket Board (ECB) to bid for ICC events in the cycle that runs from 2023 to 2031. According to Ehsan Mani, the PCB chairman, the Pakistan board intends to bid for five to six major events, aiming to win at least two of those.The ICC had invited expressions of interest from its Member nations until March 15 for 20 global events that will be held in the 2023-2031 cycle but due to the coronavirus pandemic the meetings have been deferred indefinitely. Mani, meanwhile, has opted to initiate discussions with the ECB about the possibility of making joint bids and co-hosting events with a view to increasing the chances of winning the bids.Since becoming an affiliated member of the ICC in 1952, Pakistan have hosted two global cricket events: the 1987 and 1996 World Cups. They were supposed to host the 2008 Champions Trophy (which was later postponed and staged in South Africa) and the 2011 ODI World Cup but lost the hosting rights as several nations refused to tour Pakistan over security concerns in the wake of rising terrorist attacks in the country.“It is very important for Pakistan cricket and its development that some of the ICC events are played in Pakistan,” Mani said in a PCB podcast. “We intend to make a very serious expression of our interest on this matter and we will be getting full government support as well. The ICC delegation did met with Dr Fahmida Mirza, the Minister for Inter-Provincial Coordination who also handles sports in the country, and they [the ICC] got a very positive impression [of our intent and ability to host global events].“We had expressed an interest to host five to six events and, frankly, it is likely we won’t be getting more than one or two. But we also thought out of the box to bid jointly with another country. I have already begun speaking with the Emirates Cricket Board for a team-up to increase the chances of hosting some of it together but, again, it needs cooperation. There are a few events with 16 games and then there are events with 30-40 games, so depending on the scale, the workload can be divided between us.”For the best part of the decade following the terrorist attack on Sri Lanka’s team bus in March 2009, international cricket on Pakistani soil remained an impossibility, with the PCB also stripped of hosting rights to ICC events. But in May 2015, the PCB convinced Zimbabwe to visit for a short limited-overs series after guaranteeing them a USD 500,000 pay package. Two years later, the final of the 2017 Pakistan Super League (PSL) was held in Lahore, with an eight-member overseas contingent taking part in the high-octane clash. Since then, Bangladesh, Sri Lanka, West Indies, and a World XI side have toured Pakistan for international matches across formats and the PSL, too, has made a gradual comeback in its entirety.“We have demonstrated through the PSL that Pakistan has what it takes to hold international games at a large scale,” Mani said. “Those 30 games were free of any untoward incidents; they were well run despite some logistical challenges, which we were able to overcome to send the message loud and clear that we have the ability to stage big matches. It’s premature to tell which events we would be bidding for but we have indicated to the ICC about our interest across the board: from youth cricket to the senior World Cups. We have full confidence in our logistic capability and infrastructure to hold them.“But there are other countries, too, who are likely to present a strong case for their bids. But unfortunately, when the “Big Three” (India, Australia, and England) emerged as a combined force and Pakistan and a few other boards couldn’t stop that from happening, the ICC had distributed all major events between them. But this won’t happen this time around. All the major broadcast markets in the world for the ICC to earn its revenue from is in the South-Asian region and Pakistan is well placed time-zone-wise as well. So, our case is really quite strong.”"
Web Desk,Bookies seek winning formula ‘to survive’ coronavirus slump,2020-04-16,"BELGIUM: Bookmakers at an “emergency summit” this month will be trying to find a way to “survive the slump” triggered by the coronavirus pandemic. Racing and football, bookmakers’ two key sources of revenue, have come to a standstill across Europe since mid-March with betting shops also closing due to British Government social distancing rules.Any industry that had to suddenly withdraw its main product from the market would suffer a huge hit, Andrew McCarron, managing director of Sports Betting Community (SBC) told AFP.The SBC Digital Summit that runs from April 27 to May 1, will feature 140 speakers including more than 20 CEOs of major bookmakers from across Europe, the United States and Latin America.“It is probably fair to describe this as an ’emergency summit’, as the central theme across all five days is how to survive the slump and bounce back once conditions allow the normal business to resume,” McCarron said.“CEOs from many leading operators around the world are taking part so we’ll definitely see a lot of good ideas shared.“Given the unique circumstances, I think there’ll also be discussions about how companies can work together for the long-term good of the wider industry and its customers.”The 43-year-old Englishman says the heart has been ripped out of the UK sporting calendar showpiece events — The Grand National, Wimbledon and The British Open all cancelled — taking with it a huge source of revenue for bookmakers.“Any business that is suddenly forced to remove its main product from sale is going to have a major problem, and that is the situation bookmakers find themselves in,” he said.“UK punters stake around £250 million ($312 million) on the Grand National alone, and that kind of income is impossible to replace.”McCarron said online firms were trying to cut their cloth accordingly and offer different things to bet on.“Online sportsbooks have been proactive in trying to replace the traditional sporting calendar with things like virtual sports, esports betting and, the surprise hit, markets on table tennis tournaments,” he said.‘Really suffering’However, he says that punters largely are creatures of habit so whilst the online bookmakers can be credited with being innovative the rewards go nowhere near replacing the losses in income.“While virtuals and esports betting are growing in popularity, fewer people are prepared to bet on events they have little knowledge of and no emotional attachment to,” he said.“The alternatives can’t make up for the loss of the casual customers who have a weekly football accumulator, a couple of bets on Saturday afternoon’s televised racing or a punt on the weekend’s big fight.”McCarron says the example of GVC Holdings — which owns bookmakers Corals and Ladbrokes — reflects the stark reality of life for the gambling industry at the moment.“GVC Holdings estimates that the crisis will cost it £50million a month, and that’s taking into account what it described as a programme of ‘mitigating actions’,” he said.“Even for a financially robust business — one that also has revenue streams from online casino and poker — that kind of hit is difficult to sustain for a prolonged period.”For the retail outlets, a lot will depend on what is offered after the pandemic is over.“Their future depends not only on the return of sport, but also on what kind of economic stimulus will be available post-outbreak,” he said.Bookmakers are not high on the list of professions the public would sympathise with over their suffering but McCarron thinks they deserve some.“It is slightly unfair,” he said of the lack of sympathy.“In the UK alone, the gambling industry employs more than 100,000 people, has 10,000 premises and contributes £2.9 billion a year to the taxman just in gambling duties.“Just this month the bookmakers got together over the Virtual Grand National and raised £2.6 million for NHS charities at a time when their businesses were really suffering.“Betting is a form of entertainment enjoyed by millions of people.“The industry has its problems, but it also has plenty of positive aspects as well.”"
Web Desk,IPL ‘postponed indefinitely’ as India extends lockdown,2020-04-15,"MUMBAI: The Indian Premier League, the world’s richest cricket tournament, has been indefinitely postponed because of the coronavirus pandemic, a team official told AFP Wednesday.Though India’s cricket board made no official announcement, the further delay of the Twenty20 tournament, which draws top players from around the world, was inevitable after the government extended a three-week lockdown until at least May 3.In line with other sports events worldwide, the IPL had already been pushed back from its original start date of March 29 to April 15.“Yes, they have informed us that the IPL stands suspended for the moment,” a team official told AFP on condition of anonymity.“However it is said that they will find a window in the later end of the year to do it.”Media reports said all eight IPL teams were told Wednesday of the new postponement. The reports said the BCCI may aim for a tournament in September-October.Board of Control for Cricket in India (BCCI) president Sourav Ganguly earlier sought to dampen hopes of a quick resumption of sport.“Practically speaking, when life has come to a standstill everywhere in the world, where does sport have a future in this?” he said at the weekend.With the global shutdown preventing players from travelling and Indian restrictions ruling out new visas, the tournament cannot be held in coming weeks.Former India star VVS Laxman said the IPL should be played before the Twenty20 World Cup, which is scheduled to be held in Australia in October and November.“I think some of the cricket boards will be encouraging the fact that IPL is a big tournament, and everyone acknowledges that,” Laxman, an advisor to the Sunrisers Hyderabad team, told Indian broadcaster Star Sports.“And just before the World Cup it will set the tone for a hectic cricket season. But I just hope that everything is normal, and no one is in danger. And once that happens, I am sure the IPL should kick off the cricket calendar.”Cricketers turned pundits, including England’s Kevin Pietersen, have suggested the glitzy tournament be shortened from its normal eight-week duration and played behind closed doors.The league is a huge revenue-earner for the BCCI and is estimated to generate more than $11 billion a year for the Indian economy.The participation of the world’s top cricketers has attracted big money, such as Chinese mobile phone maker Vivo putting up $330 million to be the league’s top sponsor for 2018-2022.Australian pace bowler Pat Cummins was to be the most expensive overseas star this year with Kolkata Knight Riders agreeing a $2.17 million fee for his services in December."
Web Desk,IPL ‘postponed indefinitely’ as India extends lockdown,2020-04-15,"MUMBAI: The Indian Premier League, the world’s richest cricket tournament, has been indefinitely postponed because of the coronavirus pandemic, a team official told AFP Wednesday.Though India’s cricket board made no official announcement, the further delay of the Twenty20 tournament, which draws top players from around the world, was inevitable after the government extended a three-week lockdown until at least May 3.In line with other sports events worldwide, the IPL had already been pushed back from its original start date of March 29 to April 15.“Yes, they have informed us that the IPL stands suspended for the moment,” a team official told AFP on condition of anonymity.“However it is said that they will find a window in the later end of the year to do it.”Media reports said all eight IPL teams were told Wednesday of the new postponement. The reports said the BCCI may aim for a tournament in September-October.Board of Control for Cricket in India (BCCI) president Sourav Ganguly earlier sought to dampen hopes of a quick resumption of sport.“Practically speaking, when life has come to a standstill everywhere in the world, where does sport have a future in this?” he said at the weekend.With the global shutdown preventing players from travelling and Indian restrictions ruling out new visas, the tournament cannot be held in coming weeks.Former India star VVS Laxman said the IPL should be played before the Twenty20 World Cup, which is scheduled to be held in Australia in October and November.“I think some of the cricket boards will be encouraging the fact that IPL is a big tournament, and everyone acknowledges that,” Laxman, an advisor to the Sunrisers Hyderabad team, told Indian broadcaster Star Sports.“And just before the World Cup it will set the tone for a hectic cricket season. But I just hope that everything is normal, and no one is in danger. And once that happens, I am sure the IPL should kick off the cricket calendar.”Cricketers turned pundits, including England’s Kevin Pietersen, have suggested the glitzy tournament be shortened from its normal eight-week duration and played behind closed doors.The league is a huge revenue-earner for the BCCI and is estimated to generate more than $11 billion a year for the Indian economy.The participation of the world’s top cricketers has attracted big money, such as Chinese mobile phone maker Vivo putting up $330 million to be the league’s top sponsor for 2018-2022.Australian pace bowler Pat Cummins was to be the most expensive overseas star this year with Kolkata Knight Riders agreeing a $2.17 million fee for his services in December."
Web Desk,"Southern hemisphere considers Tests, Super Rugby side-by-side",2020-04-15,"LONDON: The southern hemisphere’s Super Rugby competition and the Rugby Championship could be played simultaneously to cram in as many fixtures as possible when sport resumes after the coronavirus suspension, SANZAAR boss Andy Marinos suggested. Marinos said the governing body was “hell-bent” on continuing Super Rugby in some form this year and also wanted the Rugby Championship to proceed, adding that the season could be extended until December.He said SANZAAR (South Africa, New Zealand, Australia and Argentina Rugby) was exploring the prospect of playing the competitions concurrently, even though Super Rugby teams would be weakened by the loss of their Test stars.“Could you be playing the Rugby Championship at the same time as a domestic competition?” Marinos told New Zealand’s Newshub late Tuesday.“It’s not trying to rubbish one for the other, it’s how do we get a sensible solution in what may be a restricted time frame?”Super Rugby was originally scheduled to end in June with the four-nation Rugby Championship being played in August and September.Marinos said the Rugby Championship could be played in a single country, with players and officials confined to a competition-wide “bubble” in a similar arrangement to that proposed by Australia’s National Rugby League (NRL).“Logic would suggest if there is an ability to create — like what we’ve seen with the NRL — around a bubble, if it’s all in one location, it seems a bit easier,” he said.“At this point in time, we’d be silly to rule out anything.”He said if Super Rugby were to resume, travel restrictions would mean changes to the usual border-hopping format involving 15 teams from five nationsInstead, there would be three “domestic” competitions of five teams apiece in New Zealand, Australia and South Africa, with Argentina’s Jaguares playing in Africa and Japan’s Sunwolves based in Australia.Marinos said matches could be played until the end of the year if necessary.“We have a calendar that can now go up until the end of December and our players are now on an extended period of rest, so we have till the end of 2020 to configure something,” he said.Meanwhile, Rugby Australia reported “good progress” in talks with the players’ association over the need for pay cuts because of the coronavirus crisis.The governing body has reportedly asked players to take a 65 percent cut over the next three months.The matter is yet to be resolved but Rugby Australia chief executive Raelene Castle said talks held on Tuesday had been constructive.“Both parties appreciate what is at stake and the players recognise their role and shared responsibility in securing the future and helping the game navigate through this unprecedented challenge,” she said in a statement."
Web Desk,More chances of snowfall in Lahore than Indo-Pak cricket series: Gavaskar,2020-04-14,"Former Indian batsman Sunil Gavaskar has said that there are more chances of snowfall in Lahore than a bilateral series between arch-rivals India and Pakistan in near future.While speaking with former Pakistan batsman Ramiz Raja in a YouTube video uploaded on Monday, Gavaskar said that we can only expect the two teams to come up against each other in International Cricket Council (ICC) events.“There are more chances of snowfall in Lahore than bilateral series between India and Pakistan,” Gavaskar said. “Both teams will keep on meeting in World Cups and ICC tournaments, but a series between them seem unlikely right now.”Last week, Pakistan’s former pacer Shoaib Akhtar had proposed a three-match series to raise funds to help the governments of India and Pakistan to fight the coronavirus (COVID-19) outbreak that has brought the entire globe to a standstill.“In this time of crisis, I want to propose a three-match series in which for the first time, the people of neither country would be upset at the outcome of the games,” Akhtar had said.“If Virat scores a hundred, we will be happy and if Babar Azam scores a hundred, you will be happy. Both teams will be winners irrespective of whatever happens on the field. You are bound to get massive viewership for the games. For the first time, both countries will play for each other. And whatever funds are generated through this can be donated equally to the government of India and Pakistan to fight this pandemic.”However, captain of India’s triumphant 1983 World Cup side, Kapil Dev, had dismissed the proposal.“India does not need money today so such a series should not be held. And why put our cricketers’ life in danger? So sit back and relax at home,” Dev had said.“Why take the risk of endangering even one life? There’s no need for anyone to give such suggestions. The authorities are trying their best to make people understand the importance of staying home. It’s easy to say things but organising such an event is extremely difficult,” Dev had added."
Web Desk,"One lap too many: Motorsport icon and legend Stirling Moss dies, aged 90",2020-04-13,"LONDON: Stirling Moss, widely-regarded as the greatest motor racing driver never to win the world title, has died aged 90 following a long illness.“It was one lap too many,” his wife Susie Moss told Britain’s Press Association on Sunday.“He just closed his eyes.”Tributes flooded in from the world of motorsport and beyond to the gifted and revered driver who never won the Formula One title, finishing runner-up four times and third three times.“Today we say goodbye to Sir Stirling Moss, the racing legend,” reigning world champion Lewis Hamilton wrote on Instagram.“Two people from massively different times and backgrounds but we clicked and ultimately found that the love for racing we both shared made us comrades,” added the six-time world champion.Meanwhile, three-time world champion Jackie Stewart, who came into Grand Prix racing shortly after Moss’s injury-enforced retirement in the early 1960s, told the BBC: “I think he’s probably the best example of a racing driver there’s ever been.“He walked like a racing driver, he talked like a racing driver, he behaved like a racing driver should behave.”Former England striker Gary Lineker posted on Instagram: “Sir Stirling Moss has reached life’s checkered flag, and what a race he drove. Wonderful driver and a lovely man. RIP.”British media reported Moss had succumbed to a chest infection he caught in Singapore in December 2016 that saw him retire from public life two years later.There is no suggestion his death was linked to the coronavirus.In an era when it was common for drivers to race in different disciplines, Moss won 212 of the 529 races he entered over a 14-year career that started in 1948.His victories included the 1955 Mille Miglia, where he set a course record in the 1,000 mile event, which took place on public roads in Italy.RENOWNED SPORTSMANSHIPIn Formula One, Moss won 16 races, with his first victory coming in the 1955 British Grand Prix at Liverpool that saw him become the first British winner.Moss had the misfortune to compete in the same era as the great Argentine Juan Manuel Fangio, who won the F1 championship five times.His renowned sportsmanship cost Moss the 1958 title when he defended the conduct of British rival Mike Hawthorn following a spin at the Portuguese Grand Prix.Moss’s action helped spare Hawthorn a six-point penalty, with Hawthorn winning the title by a single point.“I had no hesitation in doing it,” Moss recalled. “I can’t see how this is open to debate. The fact that he was my only rival in the championship didn’t come into my thinking. Absolutely not.”His top-level career in motorsport came to an end in 1962 following a crash at the Goodwood track in Sussex, southern England, that left Moss in a coma for a month and partially paralysed for six months.But such was the enduring fame of the debonair driver that, for decades afterwards, the rhetorical phrase “Who do you think you are, Stirling Moss?” was supposedly the standard question all British policemen asked speeding motorists.“Yes a policeman did once ask me,” Moss told the Daily Telegraph in a 2012 interview.“But I couldn’t work out if he was taking the mick (joking).”He was knighted in the New Year Honours list in 2000 for services to motor racing.For F1 pundit and former driver Martin Brundle, Moss was “a mighty racer and gentleman”.“He had a press on style on the track and in life,” Brundle posted on Twitter.“Remarkable man. Survived the most dangerous era of motorsport and died today aged 90. He had such great stories to tell, and it was a privilege to know him.”Former world heavyweight boxing champion Frank Bruno revealed that Moss had “privately supported me over many years”.“My thoughts are with his family and all that had the pleasure of knowing him”."
Web Desk,Montreal WTA tournament put off until 2021,2020-04-12,"MONTREAL: The Montreal WTA tournament, one of the key build-up events ahead of the US Open, was axed on Saturday and will not be played until 2021, officials said.The event, scheduled for August 7-16, had been in jeopardy after Quebec Province requested that all sporting and cultural events be cancelled through August 31 as a means of slowing the spread of the coronavirus.“As a result of the measures imposed by the Quebec government prohibiting holding events until August 31, the Rogers Cup in Montreal will postpone their event to 2021,” said a WTA statement.“The WTA reiterates that health and safety will always be the top priority. We understand this was a difficult decision and we look forward to being back in Montreal in 2021.”Tournament director Eugene Lapierre said the decision was made for them.“At the beginning of the COVID-19 crisis we were hoping that the situation would be resolved in time to be able to host our tournament as initially planned on the calendar.“It is thus with a heavy heart that we received this news, but we understand that this decision was necessary,” Lapierre said.“We will be working tirelessly in the coming months in order to make next year’s tournament a great celebration during which we will be able to celebrate the sport and enjoy each other’s company.”This is the latest blow to the tennis season which has been on ice for the last month.The French Open was postponed from its traditional May-June slot and rescheduled for September-October, just a week after the conclusion of the US Open.Wimbledon was cancelled for the first time since World War II, meaning that the earliest tennis can resume this year is July 13.“As it currently stands, the WTA Tour is suspended through July 12,” added Saturday’s statement.“We will continue to work with our tournament partners in evaluating when we will be able to get back on the court.“We do not foresee any further decisions until next month.”"
Web Desk,What cricket can teach us about surviving pandemics,2020-04-12,"MELBOURNE: The current testing times are demanding a lot of citizens round the world. I’ve learned that rules that apply to athletes prospering at sport are also helpful in living life.With the Covid-19 pandemic biting hard, citizens of all countries are being asked to display – among other attributes – patience, determination, and a bit of initiative. These are qualities essential to playing Test cricket at a high level. To highlight the point I’ve chosen two particularly influential innings.The first one is a Sachin Tendulkar masterpiece in Chennai in 1998. His brilliant second-innings 155 won the Test for India, but it wouldn’t have happened without the initiative displayed by Tendulkar in the lead-up to the series.Tendulkar asked tall former India allrounder Ravi Shastri how he should cope with champion Australian legspinner Shane Warne if he went round the wicket to bowl into the rough. Shastri’s reply was tinged with common sense. “Because of my long reach,” he replied, “I had a defensive antidote to Warne bowling in the rough, but you don’t. You’ll have to devise an attacking option to combat Warne bowling in the footmarks.”Following that sound advice, Tendulkar spent time at the MRF nets – where he deliberately scuffed an area outside leg stump – facing the wristspin of former Indian leggie Laxman Sivaramakrishnan.Fast forward to the fourth day of a tightly contested match where India are in trouble. Tendulkar, having been dismissed cheaply by Warne in the first innings, strides to the crease with his team two down and only 44 runs in front. The ball is spinning sharply and Warne, boosted by a four-wicket haul in the first innings, is confident.Tendulkar struggles to assert any authority early on and Warne, sensing his opponent is vulnerable, opts to come round the wicket. It’s rare that a Test match is so finely balanced on the fourth day with the champions of each team doing battle with each other. At that moment the result was on the line.Tendulkar’s determination and initiative were rewarded when he put his well-thought-out plan into operation. He immediately attacked deliveries pitching in the footmarks, and after a series of electrifying shots reached and cleared the boundary, Warne reluctantly went back over the wicket.Tendulkar had won the battle and India would go on to win the Test.The other innings that highlights patience and determination for me was played by Australian opener Ian Redpath at the MCG in 1976.It was late January, a steaming hot day with temperatures in excess of 38 C, and Redpath was charged with the job of subduing the West Indies pace attack.Redpath is around 184 cm and 70 kilos, so he didn’t have any excess weight to shed out in the middle of this steaming cauldron. His team-mates joked that it was easy for him to handle the West Indies bouncers because all he had to do was turn side on and they had virtually no target to hit.On this occasion Redpath swayed, ducked and bobbed his head to avoid the bouncers. He patiently picked off any loose deliveries and defied the West Indies pacemen for all but the last half-hour’s play. He scored a century and when he was finally dismissed in the shadow of stumps, he was red-faced and exhausted but he had done his job.Australia were eventually dismissed for a challenging 351. When Redpath scored a follow-up 70 in the second innings the target was too distant even for a strong West Indies batting line-up that included Clive Lloyd and Viv Richards. Australia duly completed the victory.Redpath claimed the Man-of-the Match award, but more importantly he won the respect of his team-mates for his patience and determination in trying circumstances.Combine Tendulkar’s initiative and determination with Redpath’s patient courage and you have some of the qualities required to survive this devastating pandemic."
Web Desk,Americans won’t attend sports events without vaccine: survey,2020-04-11,"NEW YORK: A large majority of Americans would be reluctant to attend future sporting events unless a vaccine for the coronavirus is developed, a survey by Seton Hall University has found.With every major sport across North America in shutdown for the past month since the COVID-19 crisis erupted, professional leagues are already exploring the practicalities of how and when competition may resume.But the results of the Seton Hall Sports Poll revealed deep unease among Americans about returning to stadiums before a vaccine had been developed.The survey of 762 people carried out between April 6-8 found that 72% would not feel safe attending a sports event without a vaccine. Among identified sports fans, 61% said they would not feel safe.Twelve percent of Americans polled said they would feel safe only if social distancing measures were in force while only 13% said they would feel safe.“This virus has the attention and respect of the nation,” said Rick Gentile, director of the Seton Hall Sports Poll, which is sponsored by the Sharkey Institute within the Stillman School of Business.“Those who identify as sports fans, at all levels of interest, line up closely with the general population in regard to their own safety and that of the players.”SUPPORT FOR SHUTDOWNWhile 40% of those surveyed believed no sports should be played through the remainder of 2020, some 76% said they would have the same level of interest if competitions resumed and were broadcast with no spectators present.Meanwhile, the survey revealed support for the decisions of professional sports leagues in the timing of their shutdown.Some 76% percent said the shutdown came at the right time.Eighty-four percent also backed the International Olympic Committee’s decision to postpone the 2020 Tokyo Olympics by one year.The United States has more COVID-19 cases than any other country, with more than 473,000 infections and over 17,800 fatalities.The National Basketball Association, National Hockey League and Major League Soccer all suspended their respective seasons in mid-March while Major League Baseball also postponed the start of the 2020 season.Golf, tennis, combat sports and motor racing have also been suspended because of the coronavirus.US President Donald Trump said on Saturday he hoped sports would resume “sooner rather than later” following a call with league commissioners but regional authorities have cast doubt on a swift reopening of stadiums.“I want fans back in the arenas… whenever we’re ready,” Trump said.However, California Governor Gavin Newsom, whose state is home to more than a dozen baseball, soccer, basketball, ice hockey and NFL teams, doubted stadiums would be open by September.“I’m not anticipating that happening in this state,” Newsom said."
