Author,Title,PubDate,content
Web Desk,Charu Asopa and Rajeev Sen delete their pictures from social media,2020-07-09,"Charu Asopa and Rajeev Sen got married in June last year. They have been in the news for a long time now for all not so good reasons. They had a grand wedding in Goa and the pictures were loved by the fans. They looked so perfect together and even their lovey-dovey posts on social media gave us all couple goals. However, it seems things are not going well between them. There seem to be some problems between the couple. Rajeev Sen had previously denied these reports and said that people are just assuming things and everything was fine between. But things do not seem so. Charu Asopa and Rajeev Sen have deleted their pictures from social media. Yes, the two have deleted all their pictures together and also the wedding pictures from their Instagram accounts. Also Read - Karan Patel, Bigg Boss 14, Charu Asopa — meet the TV newsmakers of the weekThis move by the two have sparked the rumours of their troubled marriage. This shows that there is a lot going on between them but they haven't spoken about it. The couple has chosen to remain silent. Fans are disappointed with this and want the couple to be back together. Also Read - Sushmita Sen's brother Rajeev Sen REACTS to rumours of split with wife, Charu Asopa, says, 'I’m in a very happy zone'View this post on Instagram He looks at you passionately ? A or B ? A post shared by Rajeev Sen (@rajeevsen9) on Jul 6, 2020 at 7:37am PDTCharu Asopa and Rajeev Sen are also not living together and they did not celebrate their first wedding anniversary as well. Charu is in Mumbai while Rajeev has been in Delhi. We hope things are fine between them and they soon clarify things. Also Read - Charu Asopa’s cryptic post about 'Being broken' hints at her troubled marriage with Rajeev Sen?"
Web Desk,FRIENDS star David Schwimmer feels Ross could have dated more women of all races,2020-07-09,"FRIENDS is one of the most popular American sitcoms. It enjoys a massive fanbase which is continuously growing even after airing its last episode in 2004. The show was known for its progressive content that was set in emotional yet hilarious situations. Having said that, the show was also criticised for having an all-white cast despite being set in New York City. Ross Gellar aka David Schwimmer recently opened up on the same saying that his character Ross could have dated women of all races. Also Read - FRIENDS: One of Phoebe's Triplets is breaking the internet with her TikTok debut""I really felt like Ross should date other people, women of all races,"" David Schwimmer told Entertainment Tonight. He went on to add that the representation could have been better, saying, ""It just felt wrong that there was not enough representation on the show."" Also Read - Friends fans can rejoice as the cast have secretly recorded a 90-minute special for their reunionHowever, he lauded the maker's efforts in showing progressive content on television from the start itself. He spoke about gay marriage and the first episode in which Ross is about to lose his wife. ""It was doing some incredible things,” Schwimmer said. “If you remember the pilot, my character was losing his wife to a woman. The way they portrayed gay marriage and how we as a family made it work, I thought was great."" Also Read - FRIENDS star Matt LeBlanc aka Joey takes hilarious jibe at the sitcom's long-delayed reunionMeanwhile, David alongside Courteney Cox, Jennifer Aniston, Lisa Kudrow, Matthew Perry and Matt LeBlanc was to shoot for a special reunion episode for their fans, however, it got postponed as a result of the pandemic. Talking about the same he said, ""I can tell you that we are hoping to shoot [the reunion] in August, in mid-August, but honestly, we will do it when it’s safe."" David said that they cannot shoot without live audience as they had been an integral part of their shooting process for ever. ""There has always been a hope that a component of that reunion show will have a live audience, which makes the whole thing really tricky. We are obviously not going to risk anyone’s health by doing this."""
Web Desk,"Bigg Boss 13's Asim Riaz buys his dream car, BMW 5 series — see pic",2020-07-09,"Bigg Boss 13 contestant Asim Riaz was one of the strongest contestants. He was one tough competition for Sidharth Shukla and has a huge fan following. He came in as a complete stranger and was considered as the weakest in the beginning. However, he emerged as one of the best and was loved by the audience. He has a huge fan following and people are in love with his fit body and charming looks. Asim Riaz was seen in many music videos like Khyaal Rakhya Kar and Kalla Sohna Nai. Both videos received a lot of positive response. Asim Riaz has now fulfilled his dream and is a proud owner of a luxurious car. He has brought his dream car- BMW 5 series. Asim Riaz posted a picture with his new car on Instagram and wrote, ""I’m extremely happy today to get my DREAM CAR. new beast - BMW 5"" Check out his post here: Also Read - Shaheer Sheikh, Shivangi Joshi, Hina Khan — here are the TV Instagrammers of the weekAsim Riaz's friend Rashami Desai also commented on the post and congratulated him. His girlfriend, Himanshi Khurana also congratulated him. His brother, Umar Riaz wrote, ""Congratulations bro. Finally!"" Asim Riaz's post has got a lot of likes and comments. Fans have sent him a lot of congratulatory messages. Also Read - Bigg Boss 13's Himanshi Khurana opens up on being body-shamed and boyfriend Asim Riaz's support"
Web Desk,When Tom Hanks ‘hated’ his Inferno co-star Irrfan Khan and wanted to copy him,2020-07-09,"Tom Hanks turns 64 today. He is one of the most respected actors. He’s not just a great actor but a nice human being. Many people have spoken about his kindness. At a past event, the actor revealed that he was impressed by his Inferno co-star, Irrfan Khan. He said, “Here’s what I hate about Irrfan Khan. I always think I’m the coolest guy in the room, and everybody’s hanging on to every word I say and everybody’s a little intimidated to be in my presence. And then Irrfan Khan walks into the room. And he’s the coolest guy in the room.” Also Read - Amitabh Bachchan to keep fans updated on his health on his own?He added that he wasted to ape Irrfan, “And as soon as I walked up to him I said, ‘Irrfan Khan, I’m going to steal from you everything I possibly can. I’m going to start speaking very quietly in films. I’m going to wear very nice suits. And I will draw out the last sound of every sentence that I say.’ And by doing that, I will be doing a very pale imitation of the coolest guy in the room.” Also Read - Amitabh Bachchan's Juhu bungalow sanitized by BMC workers — watch videosBefore shooting for Inferno, Tom had sent Irrfan a handwritten note, which Irrfan posted on Instagram. The message read: “This will be most pleasant movie to make, I think, provided you and I have a few more scenes together! If not, we will just have to save the world as is!” Also Read - JUST IN! Anupam Kher's mom, Dulari, brother Raju Kher and his family test positive for COVID-19In a 2016 interview to IANS, Tom had spoken about Indian films. He had said, “For a lot of years, Indian movies for us were Big B running around in his glasses and beating up bad guys or midgets and stuff like that. We didn’t quite understand what was going on. If everyone starts speaking the common language of cinema, it will start representing itself.”"
Web Desk,Ayushmann Khurrana and Aparshakti's birthday wish for mother is adorable beyond words — view post,2020-07-09,"Bollywood actor Ayushmann Khurrana, who is known for his memorable performances in films like AndhaDhun, Badhaai Ho, Dream Girl, Bala and others, shared an adorable pic to wish his mother on her birthday, where we see he and brother Aparshakti kissing their mother's forehead. The actor shared the pic and wrote, ""Happy birthday Ma"" with a heart emoji.Interestingly, Aparshakti also shared the pic to wish her dear mom. Also Read - Ayushmann Khurrana and brother Aparshakti buy a palatial home worth Rs 9 crore in PanchkulaView this post on Instagram Happy birthday Ma ❤️ A post shared by Ayushmann Khurrana (@ayushmannk) on Jul 8, 2020 at 8:36am PDTView this post on Instagram Happy Bday Mummmmmma❤️ A post shared by Aparshakti Khurana (@aparshakti_khurana) on Jul 8, 2020 at 8:32am PDTOn the work front, Ayushmann Khurrana was last seen in Gulabo Sitabo along with Amitabh Bachchan. Directed by Shoojit Sircar, the film released on an OTT platform. Talking about the film, the actor earlier said, ""Gulabo Sitabo is a special film for me. It made me reunite with my mentor Shoojit da after Vicky Donor. Whatever I’m today is because of him and I’m happy that he made me a part of his vision again. Gulabo Sitabo also sees me share the screen space with Mr. Amitabh Bachchan for the first time and it’s a huge moment, it’s a dream come true for me. I have secretly wished to work with him for many, many years and Shoojit da made this happen and I will be indebted to him forever. It has truly been an honour for me to work with a legend and I feel enriched as an actor after the experience. What I love about the film is its sheer simplicity - the fleeting moments of simple humour in the banter between a landlord and tenant makes this film really special. I hope audiences love the film and our chemistry when it premieres."" Also Read - RIP Jagdeep: Ayushmann Khurrana, Ajay Devgn, Abhishek Bachchan condole the demise of Sholay's Soorma BhopaliOur critic Russel D'Silva gave the film 3 stars and wrote, ""Take Amitabh Bachchan and Ayushmann Khurrana out of Gulabo Sitabo, especially the former, and there's precious little to hold your interest. Its OTT release seems more like a convenient quirk of fate to escape potential theatrical disappointment rather than a product of the times we live in. I'm going with 3/5 stars with 0.5 of that rating solely dedicated to the Big B's performance."" So, have you watched this film? Tweet and let us know @bollywood_life. Also Read - Watching Ayushmann Khurrana and Aparshakti Khurana play Aao Milo will make you instantly happy"
Web Desk,WWE NXT Great American Bash Day 2 full results: Keith Lee defeats Adam Cole to become the champion,2020-07-09,"The second day of the WWE NXT Great American Bash saw Keith Lee defeat Adam Cole. He became the first superstar to hold the NXT Championship and the North American Championship simultaneously in the main event. Lee ended Cole’s record 403-day run as the champion. Lee and Cole’s match was excellent. It looked like Lee was headed for a loss when Cole hit a Last Shot at the end. But instead of pinning the challenger, Cole went to the top rope for a Panama Sunrise. Lee turned the maneuver into a Spirit Bomb and then hit a Big Bang Catastrophe to defeat Cole. Also Read - WWE: Varun Dhawan writes an emotional note on The Undertaker’s retirement, says the wrestler was a part of his dreams and nightmaresFull Day 2 results: Also Read - #ThankYouTaker trends as WWE confirms The Undertaker's retirement — read tweetCandice LeRae beat Mia Yim in a Street Fight Also Read - WWE wrestler tests positive for CoronavirusBronson Reed beat Tony NeseJohnny Gargano beat Isaiah “Swerve” ScottLegado del Fantasma beat Drake Maverick & BreezangoMercedes Martinez beat Santana GarrettNorth American Champion Keith Lee beat Adam ColeTriple H took to twitter and congratulated Lee. He wrote, “A truly historic night for #WWENXT tonight at #NXTGAB as @RealKeithLee now holds both the #NXTChampionship AND #NXTNATitle. Each new champion begins a new era... where he brings @WWENXT? The possibilities are #Limitless. #Congratstonight at #NXTGAB tonight at #NXTGAB as@RealKeithLee.""On Cole’s NXT Title loss, Triple H tweeted saying that Adam Cole is just getting started. He wrote, “There is a saying “it’s the talent that makes the title.” During his 403 day reign over the black and gold brand Adam Cole MADE the NXT championship, THE championship. That reign might be over but he’s just getting started. Adam Cole IS #WWENXT”There is a saying “it’s the talent that makes the title.”During his 403 day reign over the black and gold brand Adam Cole MADE the NXT championship, THE championship. That reign might be over but he’s just getting started.Adam Cole IS #WWENXTand that...is #Undisputed. #NXTGAB pic.twitter.com/hJ6GMXOK1p — Triple H (@TripleH) July 9, 2020Ever since making his debut, Cole has been impressive with several high profile matches to his name. He won the North American Championship before finally reaching the top by beating Johnny Gargano to win the NXT Championship. He continued to dominate every wrestler in the WWE, not just NXT."
Web Desk,RIP Jagdeep: Adnan Sami shares a visual tribute for the late actor — watch video,2020-07-09,"Veteran actor and comedian Jagdeep passed away yesterday. He was 81. He died due to health-related issues. The actor was best known for his role of Soorma Bhopali in Sholay. Adnan Sami shared a video of his song Lift Karade and it featured Jagdeep. It has several funny moments of Jagdeep from his movies. He captioned the video, “Thank you Nishant Kankal for putting these moments together...Repost: “Heaven won't have a dull moment. R.I.P Jagdeep Saab. Tatkal Quota” Also Read - Amitabh Bachchan’s grandson, Agastya Nanda, to enter Bollywood?Adnan had previously shared his thoughts on the actor. He wrote, “Oh Lord... I am so shattered by the news just now that our beloved legendary Jagdeep Sahib has passed away.I have so many childhood memories of his genius whilst growing up. He was such an incredible actor with the most impeccable timing & unique comedic persona. He was an original!! Also Read - Trending Entertainment News Today – RIP Jagdeep, Hina Khan and Sidharth Shukla to team up?He was also such a loving man with fatherly warmth. I had the honour of working with him as well in ‘Lift Karade’ where he reprised his iconic character of ‘Soorma Bhopali’. I had tears in my eyes when I saw him do that. What love!!Each role he did was unique & memorable and his presence always resonated on the big screen. He was forever smiling and encouraging. Also Read - RIP Jagdeep: 'My father entertained you all for 70 long years, please do pray for him,' says Jaaved Jaafrey on father's demiseMy heartfelt & deepest condolences to the family which is very close to my heart…Dearest Uncle, I will miss you & may Allah SWT bless you in the highest place in Jannat-ul-Firdaus.“ALLAH AAP KI TAMANNA PURI KARAY”Jagdeep is survived by sons Jaaved, Naved and grandson Meezaan. He died at his residence in Mumbai. Apart from Sholay, he was seen in many films like Andaz Apna Apna, Rishtey, Manna, Aar Paar, Do Bigha Zamin, Hum Panchi Ek Dal Ke, A Dilli Door Nahin and more. May his soul rest in peace."
Web Desk,"Varun Dhawan extends support to 200 Bollywood dancers, transfers money directly to their bank accounts",2020-07-09,"Due to the lockdown effect of coronavirus, we saw Bollywood and people associated got badly affected. Bollywood background dancers were among them as they appealed to stars and producers for help through a collective video. And actor Varun Dhawan, who has essayed the role of a dancer in films like Street Dancer 3D and ABCD 2 has extended his support to 200 dancers by transferring money directly in their bank accounts. Also Read - #6YearsOfHSKD: Sidharth Shukla fans remind makers that the Balika Vadhu star was also a part of the film as they make him trend on topRaj Surani, a former background dancer and now a song co-ordinator revealed this news and told ET, “Varun Dhawan has helped the needy dancers. He has worked with a lot of them in three dance films. He was very concerned about how the dancers are managing their livelihood. He promised to help them and try and address their problems.” He further added, “There are many dancers who continue to face issues with their landlords over rent. There are others who have ailing parents and there are seniors who need medicine from time to time. We are thankful to all those who are helping the dancers. Though shooting has begun but dancers will have to wait for really long time before they can go back on sets.” Also Read - Varun Dhawan-Sara Ali Khan's Coolie No 1 to release in theatres on THIS date?Varun Dhawan will be next seen in Coolie No 1 along with Sara Ali Khan. The makers have recreated one of the iconic tracks from the original one for the remake, which is Mein Toh Raste Se Ja Raha Tha. It is composed by Tanishk Bagchi. Talking about the track, director David Dhawan said, “It is an important song for our film, and it has heart. But times have changed so I am going to picturise it very differently with Varun and Sara."" Recalling about the original track, David said. “We found a place in Bangalore with lot of Bhel Puri stalls and had the lead pair (Govinda and Karisma) strolling through it, exploring ‘Mumbai’. I thought it was the best way to capture the essence of the Maximum City back then."" Also Read - Trending Entertainment News Today – RIP Jagdeep, Hina Khan and Sidharth Shukla to team up?"
Web Desk,"RIP Jagdeep: From Sholay's Soorma Bhopali to Purana Mandir's Macchar Singh, the man who never failed to make us laugh",2020-07-09,"The year 2020 is turning out to be a terrible one for all movie buffs. After the demises of Irrfan Khan, Rishi Kapoor, Sushant Singh Rajput, it is veteran comedian Jagdeep who has passed away. The man from Madhya Pradesh started off as a child artiste in the industry before he went on to make a name for himself in Bollywood. Fans will remember him best as Soorma Bhopali from the film, Sholay. The character is sealed in the history books of Bollywood. Actors are remembering him as someone who never failed to make them laugh. Ajay Devgan wrote on Twitter, ""Heard the sad news of Jagdeep Saab’s demise. Always enjoyed watching him on screen. He brought so much joy to the audience. My deepest condolences to Jaaved and all members of the family. Prayers for Jagdeep Saab’s soul."" Also Read - Amitabh Bachchan’s grandson, Agastya Nanda, to enter Bollywood?Born on March 29, 1939 as Syed Ishtiaq Ahmed Jafri in Amritsar, Jagdeep acted in over 400 films. He is best known for his role of Soorma Bhopali in Ramesh Sippy's blockbuster Sholay (1975). New-generation Bollywood buffs would recall him as Salman Khan's father in Rajkumar Santoshi's Andaaz Apna Apna (1994). He began his career with BR Chopra's 1951 film, Afsana that starred Ashok Kumar, Veena and Pran. He also worked in movies like Ab Dilli Door Nahin, Munna, Aar Paar, Do Bigha Zamin and the AVM-produced Hum Panchi Ek Dal Ke. Later on, he would go onto make a mark with films like Bhabhi (1957) and Barkha (1959). Also Read - Trending Entertainment News Today – RIP Jagdeep, Hina Khan and Sidharth Shukla to team up?It was Bimal Roy who had seen the potential of Jagdeep as an artiste when he was performing in a film named, Dhobi Doctor. He went on to do a humorous role in Do Bigha Zameen. The veteran had narrated how Bimal Roy wanted him to wear an old shirt for a scene. It seems the production people got a brand new one from Andheri Naka. Roy later rubbed the shirt with a stone to make it look tattared. The comedian was a good story-teller and had many such anecdotes to narrate to his audience. Also Read - RIP Jagdeep: 'My father entertained you all for 70 long years, please do pray for him,' says Jaaved Jaafrey on father's demiseJagdeep will be missed by generations. BollywoodLife extends its condolences to his family and friends."
Web Desk,"Kiara Advani’s topless photoshoot, Kareena Kapoor Khan’s look from Laal Singh Chaddha – 11 VIRAL pictures of 2020 that cannot be missed",2020-07-09,"A lot can happen in a year, they say, but then again, maybe they haven’t seen the first half of 2020. A lot can happen in just a span of six months. We are finally in July which means it’s the time for a recap of the first half of 2020. In the past six months, despite the lockdown and pandemic and all thanks to social media, pictures and videos went viral like a wildfire. Our celebs and their fanpages kept sharing pictures and videos giving a glimpse of their life. Some of them went viral and created a lot of buzz. Let’s have a recap of the same. Also Read - Kareena Kapoor Khan’s latest Instagram post on 2020 is relatable AFKiara Advani and Bhumi Pednekar went toplessView this post on Instagram A post shared by KIARA (@kiaraaliaadvani) on Feb 18, 2020 at 5:30am PSTView this post on Instagram A post shared by Dabboo Ratnani (@dabbooratnani) on Feb 17, 2020 at 11:06pm PSTEvery year, Dabboo Ratnani conducts a calendar photoshoot with celebrities from the entertainment industry. This year Kiara Advani and Bhumi Pednekar’s photoshoot for Dabboo’s calendar went viral. The two leading ladies of Bollywood went topless for the photoshoot that created quite a stir on social media. Dabboo was also accused of plagiarism only to prove his credibility. Also Read - Taimur's bond with Ranvir is same as mommy Kareena Kapoor Khan's with BFF Reena Pillai - this picture is proofPriyanka Chopra-Nick Jonas playing HoliView this post on Instagram A post shared by Priyanka Chopra Jonas (@priyankachopra) on Mar 10, 2020 at 12:25am PDTTaimur’s Tiger faceView this post on Instagram A post shared by A Stars Real Life (@astarreallife) on Feb 6, 2020 at 9:20am PSTRanveer Singh as Kapil DevView this post on Instagram A post shared by Ranveer Singh (@ranveersingh) on Mar 6, 2020 at 10:30pm PSTRanveer Singh’s post quarantine lookView this post on Instagram A post shared by Ranveer Singh (@ranveersingh) on Mar 6, 2020 at 10:30pm PSTKartik Aaryan’s Junta Curfew lookView this post on Instagram A post shared by KARTIK AARYAN (@kartikaaryan) on Mar 22, 2020 at 5:15am PDTSara Ali Khan’s birthday post for brother, IbrahimView this post on Instagram A post shared by Sara Ali Khan (@saraalikhan95) on Mar 4, 2020 at 11:58pm PSTKareena Kapoor Khan’s airbrushed kneesView this post on Instagram A post shared by Kareena Kapoor Khan (@therealkareenakapoor) on Jan 6, 2020 at 1:12am PSTJacqueline Fernandez at Salman Khan’s farmhouseView this post on Instagram A post shared by Salman Khan (@beingsalmankhan) on Apr 28, 2020 at 10:30pm PDTPriyanka Chopra’s Grammy lookView this post on Instagram A post shared by Priyanka Chopra Jonas (@priyankachopra) on Jan 26, 2020 at 9:22pm PSTKareena Kapoor Khan’s look from Laal Singh ChaddhaView this post on Instagram A post shared by Aamir Khan (@_aamirkhan) on Feb 13, 2020 at 9:24pm PST"
Web Desk,Throwback to the time when Jaaved Jaaferi recalled father Jagdeep's struggle in Mumbai at the age of 9,2020-07-09,"Veteran actor and comedian, Jagdeep, who became a household name for his performance of Soorma Bhopali in Sholay, passed away yesterday at the age of 81. Starting his career as a child artiste in films like Do Bigha Zamin, Aar Paar, Jagdeep went to star in many blockbusters of Bollywood. While the comedian has gave us some hilarious moments, a throwback interview of son and actor Jaaved Jaaferi has been floating on the internet, where he was talking about Jagdeep's struggle right from his initial days. Also Read - Amitabh Bachchan’s grandson, Agastya Nanda, to enter Bollywood?Talking to Zoom, he said, “I had a lot of experiences passed on second hand through my father. Obviously, it's not my personal experience. He was thrown on the street at the age of 9, 10. Coming from a good household, good family from some place in Gwalior and then suddenly coming to Mumbai and then on the street, on a footpath living under a bridge with his mother. I got that and how he met the people and how filmmakers were then. Because there was no father, the father-figures for him were Bimal Roy, Guru Dutt, K Asif, Mehboob Khan and they used to talk to him like an adult because my father was very matured at that age also. So, all that he absorbed, he passed it on to us.” Also Read - Trending Entertainment News Today – RIP Jagdeep, Hina Khan and Sidharth Shukla to team up?Lauding his father as a child artiste, he added, “In my opinion, he was the best child actor I have seen in Hindi cinema till now and I don't exaggerate. If I look at his work as a child actor, it just flows so naturally. Look at a film like Do Bigha Zamin, look at him as shoe shine boy, look at Aar Paar. And you see that this kid is crying real, there is no glycerine, which is another amazing thing about him, he can cry. As a child he is crying real tears with the scene. So, for me, that was amazing. And then he passed it on to me, to us. And for me that was important. That stayed with me and those values still uphold.” Also Read - RIP Jagdeep: 'My father entertained you all for 70 long years, please do pray for him,' says Jaaved Jaafrey on father's demiseRIP Jagdeep."
Web Desk,"RIP Jagdeep: Ali Asgar, Kiku Sharda, Karan Tacker and TV celebs mourn the demise of veteran comedian",2020-07-09,"2020 has definitely not been kind to us as we lost one more gem in the form veteran actor and comedian, Jagdeep. The actor was known for his iconic role of Soorma Bhopali in an all-time blockbuster Sholay. The actor was 81 and was also seen in films like Andaz Apna Apna, Muskurahat, Phool Aur Kaante and others. His real name was Syed Ishtiaq Ahmed Jafri and was father of Jaaved Jaaferi and Naved Jaffrey. Apart from Bollywood celebs, many TV stars like Ali Asgar, Kiku Sharda, Karan Tacker, Rohit and others mourned the demise of the actor. Also Read - Amitabh Bachchan’s grandson, Agastya Nanda, to enter Bollywood?RIP Jagdeep Sir , you were an inspiration for all of us ..? heartfelt condolences to @NavedJafri_BOO and @jaavedjaaferi may God give you and your family strength to bear this great loss ? — Suresh Menon (@sureshnmenon) July 8, 2020Another legend leaves us... thank you for the many, many decades of smiles and cheers... #JagdeepJi RIP ?? — Rohit Bose Roy (@rohitroy500) July 8, 2020Unfortunately, we lost Legend Jagdeep Sahab..RIP — Rohitashv Gour (@RohitashvG) July 8, 2020Loved watching Jagdeep sahab while growing up.. will always remember him in fond memories , thank you for all the entertainment sir..My deep condolences to the family #Jagdeep — Karan Tacker (@karantacker) July 8, 2020Rest in Peace Jagdeep sir. I have performed/enacted so many of your film scenes on the stage of school functions. You will be missed. My condolences to @NavedJafri_BOO @jaavedjaaferi and the entire family ?? — kiku sharda (@kikusharda) July 8, 2020The last rites of Jagdeep was held at Mazgaon. RIP Jagdeep. Also Read - Trending Entertainment News Today – RIP Jagdeep, Hina Khan and Sidharth Shukla to team up?"
Web Desk,"RIP Jagdeep: Ayushmann Khurrana, Ajay Devgn, Abhishek Bachchan condole the demise of Sholay's Soorma Bhopali",2020-07-09,"In another sad news for the industry, veteran actor Jagdeep left us for his heavenly abode on Wednesday. He was 81. The news was confirmed by superstar Ajay Devgn. He tweeted, ""Heard the sad news of Jagdeep Saab's demise. Always enjoyed watching him on screen. He brought so much joy to the audience. My deepest condolences to Jaaved and all members of the family. Prayers for Jagdeep Saab's soul."" His sons Jaaved Jaaferi and Naved are also well-known artistes. They were the creators of India's first dance reality show, Boogie Woogie. Naved Jafri directed the show. Also Read - Amitabh Bachchan’s grandson, Agastya Nanda, to enter Bollywood?Celebs like Ayushmann Khurrana, John Abraham, Abhishek Bachchan, Sidharth Malhotra and Ashoke Pandit have condoled the demise of the legendary talent. His grandson Meezan Jaaferi made his debut last year with Sanjay Leela Bhansali's Malaal. Also Read - Trending Entertainment News Today – RIP Jagdeep, Hina Khan and Sidharth Shukla to team up?Heard the sad news of Jagdeep Saab’s demise. Always enjoyed watching him on screen. He brought so much joy to the audience. My deepest condolences to Jaaved and all members of the family. Prayers for Jagdeep Saab’s soul? — Ajay Devgn (@ajaydevgn) July 8, 2020May you rest in peace Jagdeep sahab. Thank you for filling our lives with smiles. ?? — Abhishek Bachchan (@juniorbachchan) July 8, 2020? RIP #Jagdeep sir!Your contribution to the industry will always be remembered. Thank you for the laughs. Thank you for the memories. pic.twitter.com/yzLdD7qWfy — Ayushmann Khurrana (@ayushmannk) July 8, 2020Thank you #Jagdeep sahab for enriching our lives with laughter and happiness that will be cherished for a lifetime. Rest In peace Sir. Deepest Condolences to the family, friends and millions of his fans(just like me). pic.twitter.com/jyrKFHq9Hw — Riteish Deshmukh (@Riteishd) July 9, 2020Saddened to hear about Jagdeep Sahab's demise. A Hindi cinemas legendary actor, who’s made us laugh on so many occasion... thank you Sir, you will be in our memories forever. My condolences with his family ?@jaavedjaaferi @MeezaanJ — Sidharth Malhotra (@SidMalhotra) July 9, 2020Born on March 29, 1939 as Syed Ishtiaq Ahmed Jafri in Amritsar, Jagdeep acted in over 400 films. He is best known for his role of Soorma Bhopali in Ramesh Sippy's blockbuster ""Sholay"" (1975). New-generation Bollywood buffs would recall him as Salman Khan's father in Rajkumar Santoshi's ""Andaaz Apna Apna"" (1994). Also Read - RIP Jagdeep: 'My father entertained you all for 70 long years, please do pray for him,' says Jaaved Jaafrey on father's demiseJagdeep started his career as a child artiste in BR Chopra's 1951 release, ""Afsana"", starring Ashok Kumar, Veena and Pran. As a child artiste he also worked in the Raj Kapoor-produced ""Ab Dilli Door Nahin"", KA Abbas's ""Munna"", Guru Dutt's ""Aar Paar"", Bimal Roy's ""Do Bigha Zamin"" and the AVM-produced ""Hum Panchi Ek Dal Ke"".Later, he would make a mark with roles in films such as ""Bhabhi"" (1957) and ""Barkha"" (1959). Jagdeep's golden patch would begin with GP Sippy's 1968 film ""Brahmachari"", starring Shammi Kapoor. His comic role in the film was widely appreciated. Through the seventies, eighties and the nineties, he became a familiar face in Hindi films, essaying the goofy funnyman in film after film. His last-released film is ""Masti Nahi Sasti"" in 2017. The Ali Abbas Chaudhary-directed comedy also featured Kader Khan, Shakti Kapoor, Johnny Lever and Prem Chopra.(With inputs from IANS)"
Web Desk,"'Thalapathy Vijay and Chiyaan Vikram can pull off any look with ease,' says Bigil and Cobra costume designer Komal Shahani",2020-07-09,"Thalapathy Vijay and Chiyaan Vikram are two of the biggest stars in the Tamil industry, who are known for their massy blockbusters. Both the actors do experiment with their roles and nail it with ease and finesse. Mumbai based costume designer, Komal Shahani, who has worked with both the actors said that these two can pull off any look with ease. Talking about her journey, she told ET, ""I made my debut with 180. I had styled an advertisement here and that's how I met ARM sir. He'd asked if I would work for a film he was directing, and that's how I got an opportunity to work in Thuppakki. Since then I have worked in several films for ARM and Vijay sir."" Also Read - 'I'm forever in your debt,' Varalaxmi Sarathkumar has an emotional birthday wish for director BalaKomal, who has collaborated with Vijay for films Theri, Mersal, Bigil and others, said, ""Despite his stardom, Vijay sir is so simple, humble and is always ready to try new things. He is always willing to experiment and gives me a free hand when it comes to exploring costumes. He trusts my opinion and my styling. He has never been the kind of person, who is unreasonable or hell-bent about looks, costumes etc. He knows about all the current trends. I ensure I style keeping the trends in mind. It is wonderful to be associated with someone, who is level-headed and fun. His dedication and concern to everyone on the set amazes me."" Also Read - Meera Mitun warns Trisha Krishnan on social media; says, 'Don't copy me, Grow up!'Talking about her experience of styling Vijay, she said, ""My costume styling depends on the character. We work on a photoshoot, colour palette and then decide on the look. For Thuppakki, we gave colours that he wasn't seen in - like Olive Green, Navy Blue. We also styled him differently like making him wear tee shirts inside a shirt etc. I ensure the actor is comfortable. When you are acting, these things shouldn’t bother you."" She further added, ""I think his fans really like his look in Jilla. I got a lot of appreciation from them. The rolled up puffed sleeves made quite a style statement,"" she says and adds, ""In Theri, he was a stylish cop. For Mersal, I designed the doctor's and magician's looks. For Bigil, it was a lot more fun. We designed the football tee from scratch. For Rayappan's look, we gave something that he hasn't done before. We did so many photoshoots and trials and eventually attained the look. Atlee sir and GK Vishnu had a huge part in this. It is all team work."" Also Read - Week That Was South: Nithiin prepones his marriage with Shalini, Vijay Sethupathi reveals about his role in MasterWhen asked about her experience on working with Vikram, she said, ""Vikram sir is chilled out and fun. He transforms into every look we give. Both Vijay sir and Vikram sir can pull off any look with ease. They have an effortless style and their eye for detail is commendable."" She added, ""I've known Ajay since Thuppakki days. He was assisting Murugadoss sir at that time. We share a nice rapport and I have seen his growth since then. ""The team had revealed seven looks, but the film has more looks. It was a treat to work with Ajay and his team. I can't talk about the looks right now, but we did a lot of research."""
